Time [s],X [°/s],Y [°/s],Z [°/s]
217.0445,12.69551,12.57343,-25.14687
217.04575,12.20722,11.10857,-23.31579
217.047,11.10857,12.32929,-20.99641
217.048,11.47478,11.96307,-19.89776
217.04925,10.74235,12.45136,-17.94461
217.0505,11.71893,12.81758,-16.35767
217.05175,11.841,13.67208,-15.38109
217.053,9.277485,14.64866,-12.93965
217.05425,9.521629,14.28244,-10.62028
217.0555,9.643702,14.77073,-9.033341
217.05675,10.74235,14.52659,-7.446403
217.058,12.69551,13.42794,-5.493248
217.059,10.37613,15.74731,-2.80766
217.06025,10.00992,15.25902,-3.173877
217.0615,10.25406,15.38109,-1.342794
217.06275,10.74235,14.52659,0.2441444
217.064,8.789197,15.99146,1.70901
217.065,8.545053,15.62524,3.051804
217.06625,9.033341,15.62524,4.394598
217.0675,9.765774,14.52659,4.760815
217.06875,8.789197,14.40452,6.103609
217.07,8.056764,15.38109,7.202258
217.07125,7.690547,13.67208,5.737392
217.0725,7.080186,12.69551,6.347753
217.07375,7.202258,12.69551,6.958114
217.075,5.859465,12.69551,7.446403
217.076,7.202258,12.81758,8.789197
217.07725,6.958114,13.06172,9.399557
217.0785,5.61532,15.25902,10.25406
217.07975,6.469825,13.79416,11.35271
217.081,5.981536,13.91623,13.30587
217.08225,7.080186,12.69551,14.16037
217.0835,6.836042,11.23064,14.89281
217.08475,6.469825,10.86442,15.13695
217.086,5.981536,9.765774,16.60182
217.087,7.080186,7.812619,18.79911
217.08825,7.202258,7.202258,18.18876
217.0895,7.080186,6.347753,18.79911
217.09075,6.347753,5.981536,19.65362
217.092,6.958114,5.371176,20.50813
217.09325,6.591897,7.080186,19.89776
217.0945,7.32433,7.690547,19.89776
217.09575,5.737392,9.521629,20.38605
217.097,6.836042,8.056764,20.26398
217.098,5.859465,8.300908,20.01984
217.09925,3.90631,10.25406,20.38605
217.1005,4.516671,9.277485,20.99641
217.10175,5.127031,8.545053,21.36263
217.103,5.737392,9.521629,20.6302
217.104,4.638742,9.887846,20.6302
217.10525,4.150454,10.49821,21.36263
217.1065,4.882887,10.00992,21.4847
217.10775,4.882887,9.277485,20.50813
