Time [s],X [°/s],Y [°/s],Z [°/s]
166.30775,39.55138,25.26894,-15.38109
166.309,40.03967,27.34417,-15.99146
166.31,39.30724,26.97795,-14.52659
166.31125,39.67346,27.10002,-14.16037
166.3125,38.81895,27.83246,-14.40452
166.31375,38.94102,28.19867,-15.01488
166.315,38.94102,28.32075,-14.0383
166.316,38.69688,28.80903,-14.40452
166.31725,39.67346,28.80903,-14.89281
166.3185,38.08652,30.64012,-15.13695
166.31975,39.18517,30.2739,-14.77073
166.321,38.94102,29.41939,-15.50317
166.32225,36.8658,30.51804,-15.62524
166.3235,36.37751,31.86084,-15.13695
166.32475,38.33066,31.37255,-15.13695
166.326,38.94102,31.73877,-15.62524
166.327,37.84237,33.3257,-14.40452
166.32825,38.20859,33.3257,-14.40452
166.3295,39.0631,32.4712,-15.25902
166.33075,38.57481,32.95949,-15.13695
166.332,37.59823,33.08156,-14.28244
166.33325,38.45274,33.08156,-14.40452
166.3345,38.08652,34.05814,-14.52659
166.33575,37.23201,34.79057,-14.64866
166.337,37.10994,34.05814,-15.13695
166.338,37.7203,35.523,-15.13695
166.33925,36.98787,36.8658,-13.79416
166.3405,37.35408,36.25544,-14.64866
166.34175,38.81895,36.25544,-15.25902
166.343,37.96445,37.47616,-14.89281
166.344,38.81895,36.8658,-15.86938
166.34525,37.59823,37.35408,-16.35767
166.3465,38.20859,38.20859,-15.74731
166.34775,38.57481,38.94102,-15.99146
166.349,38.57481,37.7203,-16.84596
166.35025,38.81895,36.8658,-15.74731
166.3515,39.18517,37.7203,-15.38109
166.35275,39.18517,38.45274,-16.2356
166.354,40.28382,36.25544,-16.47974
166.355,40.89418,36.8658,-16.35767
166.35625,39.30724,37.47616,-17.09011
166.3575,39.79553,37.47616,-16.96803
166.35875,40.77211,37.23201,-16.47974
166.36,40.40589,37.59823,-16.2356
166.36125,41.38247,37.10994,-16.35767
166.3625,41.01625,35.88922,-16.35767
166.36375,41.50454,38.08652,-17.45632
166.365,41.74868,38.08652,-16.35767
166.366,41.38247,37.59823,-15.62524
166.36725,40.52796,39.18517,-15.13695
166.3685,40.77211,40.16175,-14.89281
166.36975,40.52796,39.9176,-14.0383
166.371,40.16175,40.40589,-12.81758
166.37225,40.16175,41.62661,-13.06172
166.3735,41.2604,41.74868,-13.42794
166.37475,42.60319,41.62661,-12.08514
166.376,42.48112,43.57977,-11.10857
166.377,42.1149,43.4577,-11.10857
166.37825,42.72526,43.21355,-11.10857
166.3795,42.96941,44.19013,-10.49821
166.38075,42.60319,45.65499,-9.765774
166.382,43.4577,45.53292,-8.789197
166.383,43.09148,46.38743,-7.080186
166.38425,42.48112,47.48608,-6.469825
166.3855,42.72526,49.07301,-6.225681
166.38675,42.72526,49.80545,-5.371176
166.388,43.4577,49.80545,-3.784237
166.38925,42.48112,52.36896,-3.173877
166.3905,41.01625,52.49104,-1.220722
166.39175,42.60319,52.97932,0.6103609
166.393,41.87075,56.39735,1.220722
166.394,40.65004,57.12978,1.70901
166.39525,40.03967,57.98428,3.295949
166.3965,41.74868,58.96086,5.493248
166.39775,42.48112,59.57122,5.981536
166.399,41.38247,60.66987,7.568475
166.40025,40.65004,62.01266,9.643702
166.4015,40.89418,62.25681,11.10857
166.40275,41.13832,63.11131,12.45136
166.404,40.89418,65.55276,13.79416
166.405,39.79553,64.82033,14.52659
166.40625,40.52796,65.30862,14.40452
166.4075,40.52796,66.28519,16.84596
166.40875,40.52796,66.65141,18.92119
166.41,39.30724,68.48249,18.92119
166.41125,40.03967,67.75005,19.2874
166.4125,39.55138,68.48249,20.75227
166.41375,40.52796,68.84871,21.24056
166.415,40.03967,70.1915,21.60678
166.416,39.42931,70.67979,21.85092
166.41725,40.03967,71.41222,22.21714
166.4185,40.52796,70.80186,22.94957
166.41975,40.89418,71.29015,23.80407
166.421,38.08652,72.51087,25.0248
166.422,39.42931,72.63294,25.26894
166.42325,39.67346,72.51087,25.75723
166.4245,41.01625,73.85367,27.2221
166.42575,40.40589,75.56268,30.39597
166.427,40.40589,76.41718,32.10498
166.42825,41.99283,76.53925,33.44778
166.4295,41.62661,76.90547,32.71534
166.43075,41.13832,77.02754,33.93607
166.432,40.89418,78.12619,34.30228
166.433,42.84733,78.61448,35.15679
166.43425,41.13832,80.6897,35.76715
166.4355,40.89418,82.39872,36.62165
166.43675,41.99283,83.86359,38.33066
166.438,41.87075,87.64782,41.01625
166.43925,41.13832,94.11765,45.28878
166.4405,41.13832,100.7095,48.21851
166.44175,41.38247,107.3014,52.36896
166.443,39.42931,117.4334,56.03113
166.444,36.13337,130.0069,58.3505
166.44525,34.79057,140.1389,59.69329
166.4465,34.79057,146.9749,62.62302
166.44775,33.56985,150.1488,65.43069
166.449,36.01129,150.515,68.60456
166.45025,36.62165,149.9046,73.36538
166.4515,38.57481,145.388,78.9807
166.45275,41.01625,137.4533,83.3753
166.454,41.99283,127.8096,86.67124
166.455,44.19013,117.9217,88.99062
166.45625,44.67842,108.7663,90.57755
166.4575,44.3122,99.00053,90.57755
166.45875,45.16671,91.92035,91.43206
166.46,43.09148,91.92035,91.6762
166.461,42.1149,92.04242,90.94377
166.46225,41.2604,95.94873,89.60098
166.4635,38.94102,101.9303,88.86855
166.46475,37.10994,107.5456,85.32845
166.466,35.88922,111.574,81.78836
166.46725,34.30228,113.1609,80.32349
166.4685,35.523,110.9636,79.46899
166.46975,36.01129,108.7663,79.59106
166.471,37.96445,105.2262,80.93385
166.472,39.42931,102.0523,81.78836
166.47325,42.23697,98.87846,82.27665
166.4745,43.70184,95.70458,81.78836
166.47575,44.67842,91.92035,81.42214
166.477,44.43427,90.8217,81.42214
166.47825,45.41085,88.6244,81.30007
166.4795,44.67842,87.28161,78.61448
166.48075,45.04463,86.67124,76.90547
166.482,44.92256,86.4271,76.17303
166.483,44.3122,87.52575,73.97574
166.48425,45.53292,87.64782,72.87709
