Time [s],X [°/s],Y [°/s],Z [°/s]
511.43575,35.64508,181.7655,-228.7633
511.437,31.86084,183.8407,-230.106
511.438,30.15183,185.0614,-229.2515
511.43925,26.73381,188.2353,-229.7398
511.4405,23.55993,190.5547,-232.0592
511.44175,22.09506,192.2637,-233.6461
511.443,20.14191,195.4375,-235.7214
511.44425,19.2874,195.8038,-239.1394
511.4455,17.94461,197.0245,-240.6043
511.44675,15.86938,198.1231,-242.4353
511.448,13.79416,198.7335,-243.6561
511.449,11.59686,199.3439,-244.8768
511.45025,9.887846,200.1984,-245.4871
511.4515,7.202258,200.8087,-245.8534
511.45275,4.394598,201.0529,-246.952
511.454,3.418021,202.1515,-247.5624
511.45525,2.563516,202.0294,-248.0507
511.4565,1.220722,203.2502,-248.2948
511.45775,1.220722,202.5177,-247.3182
511.459,-0.1220722,202.7619,-247.1962
511.46,-1.831083,202.884,-246.7079
511.46125,-3.662165,203.006,-246.4637
511.4625,-3.051804,201.0529,-246.5858
511.46375,-3.173877,201.297,-246.8299
511.465,-5.981536,201.4191,-245.3651
511.466,-7.080186,200.6867,-243.6561
511.46725,-7.690547,200.8087,-242.0691
511.4685,-7.446403,199.3439,-240.8484
511.46975,-9.277485,199.7101,-238.6511
511.471,-8.42298,198.9776,-237.1862
511.47225,-9.277485,198.7335,-235.9655
511.4735,-10.62028,198.9776,-234.1344
511.47475,-11.10857,198.7335,-231.8151
511.476,-10.9865,196.6583,-229.3736
511.477,-10.9865,196.4141,-225.7115
511.47825,-12.69551,197.2686,-223.3921
511.4795,-12.45136,196.17,-219.9741
511.48075,-12.08514,195.5596,-217.6547
511.482,-12.20722,195.8038,-214.9691
511.48325,-12.32929,195.0713,-212.4056
511.4845,-13.18379,195.8038,-208.4993
511.48575,-13.91623,194.9493,-206.302
511.487,-12.20722,193.8506,-203.4943
511.488,-11.35271,192.874,-200.1984
511.48925,-11.96307,192.6299,-195.9258
511.4905,-12.32929,191.2871,-192.0195
511.49175,-11.71893,190.3105,-189.2119
511.493,-10.74235,189.0898,-184.5731
511.494,-9.399557,187.1366,-180.4227
511.49525,-9.521629,186.4042,-175.906
511.4965,-7.690547,183.2303,-171.5114
511.49775,-6.347753,181.5213,-168.3375
511.499,-5.249104,180.5448,-164.7974
511.50025,-3.295949,177.7371,-162.4781
511.5015,-3.295949,176.1501,-160.1587
511.50275,-2.319371,174.197,-156.3745
511.504,-2.80766,172.9763,-152.8344
511.505,-2.441443,172.1218,-149.5384
511.50625,-0.4882887,171.1452,-145.1438
511.5075,-0.4882887,171.0231,-141.6037
511.50875,1.586938,168.3375,-136.7208
511.51,3.051804,167.6051,-132.5704
511.51125,4.150454,167.483,-128.0537
511.5125,5.981536,165.8961,-122.9267
511.51375,7.934691,164.4312,-118.8983
511.515,10.49821,162.4781,-113.8933
511.516,11.96307,161.1353,-108.7663
511.51725,13.79416,158.4497,-104.0055
511.5185,16.2356,155.2758,-99.00053
511.51975,18.31083,154.5434,-92.77486
511.521,20.87434,152.3461,-86.67124
511.522,22.33921,148.4398,-81.78836
