Time [s],X [°/s],Y [°/s],Z [°/s]
77.89175,-6.103609,8.42298,-2.441443
77.893,-6.103609,9.155413,-2.197299
77.894,-7.446403,9.521629,-3.051804
77.89525,-6.958114,9.277485,-2.319371
77.8965,-7.202258,9.765774,-1.953155
77.89775,-8.056764,9.643702,-2.197299
77.899,-7.32433,9.399557,-1.586938
77.9,-6.225681,8.789197,-2.319371
77.90125,-6.591897,9.765774,-2.563516
77.9025,-8.545053,9.155413,-2.441443
77.90375,-7.202258,8.545053,-2.441443
77.905,-6.103609,9.765774,-2.319371
77.90625,-5.981536,9.277485,-1.70901
77.9075,-6.469825,9.521629,-2.197299
77.90875,-7.080186,9.277485,-3.051804
77.91,-7.934691,9.399557,-2.197299
77.911,-7.080186,8.911269,-2.197299
77.91225,-7.446403,8.545053,-2.80766
77.9135,-6.958114,8.789197,-2.441443
77.91475,-7.934691,9.643702,-1.70901
77.916,-8.056764,9.521629,-3.051804
77.91725,-6.591897,8.178836,-2.563516
77.9185,-6.469825,8.667125,-2.197299
77.91975,-6.225681,9.765774,-3.051804
77.921,-5.981536,9.155413,-2.80766
77.922,-6.591897,8.42298,-2.441443
77.92325,-6.71397,8.911269,-2.197299
77.9245,-7.202258,9.887846,-2.563516
77.92575,-7.202258,8.056764,-3.418021
77.927,-7.32433,8.667125,-2.80766
77.92825,-6.958114,9.277485,-2.685588
77.9295,-6.469825,8.789197,-2.80766
77.93075,-7.690547,8.911269,-2.80766
77.932,-6.958114,8.789197,-2.80766
77.933,-7.080186,8.42298,-2.441443
77.93425,-6.71397,8.056764,-2.685588
77.9355,-6.103609,8.667125,-2.197299
77.93675,-6.591897,8.42298,-2.441443
77.938,-6.469825,8.300908,-3.051804
77.939,-6.103609,8.056764,-2.929732
77.94025,-7.32433,8.667125,-2.563516
77.9415,-7.080186,9.033341,-2.563516
77.94275,-6.225681,8.056764,-3.051804
77.944,-5.859465,9.155413,-2.441443
77.94525,-7.202258,9.155413,-2.197299
77.9465,-6.347753,7.690547,-2.929732
77.94775,-6.225681,8.42298,-3.418021
77.949,-6.469825,8.911269,-3.662165
77.95,-5.981536,8.545053,-3.173877
77.95125,-6.591897,8.667125,-4.028382
77.9525,-5.981536,8.178836,-3.540093
77.95375,-6.591897,8.667125,-3.418021
77.955,-6.347753,8.178836,-3.418021
77.95625,-6.103609,8.056764,-3.295949
77.9575,-6.469825,8.789197,-3.662165
77.95875,-7.812619,8.42298,-3.784237
77.96,-7.080186,8.056764,-3.173877
77.961,-7.32433,7.568475,-3.173877
77.96225,-5.493248,7.446403,-3.295949
77.9635,-6.225681,9.033341,-3.295949
77.96475,-6.103609,8.911269,-3.051804
77.966,-5.493248,8.178836,-2.929732
77.96725,-5.981536,8.178836,-3.173877
77.9685,-6.836042,8.667125,-2.929732
77.96975,-7.202258,7.934691,-2.80766
77.971,-7.446403,7.934691,-2.685588
77.972,-5.371176,8.178836,-2.80766
77.97325,-5.859465,7.202258,-2.197299
77.9745,-7.812619,8.300908,-1.464866
77.97575,-7.934691,8.789197,-1.70901
77.977,-6.469825,8.056764,-3.295949
77.978,-7.812619,9.399557,-3.418021
77.97925,-7.446403,8.667125,-2.563516
77.9805,-7.32433,9.033341,-2.197299
77.98175,-7.32433,9.155413,-3.051804
77.983,-5.981536,7.812619,-3.173877
77.98425,-7.568475,9.033341,-2.929732
77.9855,-7.690547,9.643702,-3.173877
77.98675,-6.591897,8.545053,-2.685588
77.988,-7.446403,9.155413,-2.80766
77.989,-7.568475,9.399557,-3.90631
77.99025,-7.080186,9.521629,-4.150454
77.9915,-7.568475,9.521629,-3.784237
77.99275,-7.568475,9.643702,-2.929732
77.994,-7.202258,9.643702,-2.685588
77.99525,-7.568475,9.033341,-3.051804
77.9965,-7.690547,9.643702,-2.929732
77.99775,-8.178836,9.521629,-2.685588
77.999,-8.056764,8.911269,-3.662165
78,-8.178836,9.765774,-3.051804
78.00125,-7.690547,8.911269,-2.929732
78.0025,-8.178836,8.911269,-2.197299
78.00375,-9.399557,9.277485,-2.319371
78.005,-7.446403,8.42298,-2.80766
78.00625,-7.202258,8.667125,-3.051804
78.0075,-8.056764,9.521629,-3.051804
78.00875,-8.667125,9.521629,-3.418021
78.01,-8.911269,9.033341,-2.929732
78.011,-8.789197,8.545053,-3.295949
78.01225,-8.545053,9.521629,-2.319371
78.0135,-6.469825,9.033341,-3.173877
78.01475,-8.056764,9.521629,-2.441443
78.016,-7.080186,9.033341,-1.586938
78.017,-7.934691,9.643702,-2.80766
78.01825,-6.836042,8.178836,-2.929732
78.0195,-7.812619,9.155413,-3.051804
78.02075,-7.934691,9.033341,-2.80766
78.022,-7.812619,10.13199,-3.540093
78.02325,-5.981536,7.446403,-4.028382
78.0245,-6.591897,9.155413,-4.394598
78.02575,-6.958114,8.911269,-3.295949
78.027,-7.446403,9.277485,-2.685588
78.028,-6.225681,9.033341,-2.80766
78.02925,-5.371176,7.812619,-2.563516
78.0305,-5.981536,8.789197,-2.441443
78.03175,-7.568475,9.643702,-3.295949
78.033,-6.836042,9.399557,-3.90631
78.03425,-6.469825,8.42298,-3.662165
78.0355,-5.859465,8.911269,-3.662165
78.03675,-6.347753,9.643702,-3.784237
78.038,-7.080186,9.521629,-3.90631
78.039,-6.836042,7.690547,-3.295949
78.04025,-6.469825,7.934691,-4.150454
